domain,label,asn,cop,subnet
202.116.81.230,0.5,4538.0,China Education and Research Network Center,202.116.81
211.156.195.121,0.5,24430.0,"Jia No.8, North Lishi Road, Xicheng Dist.Beijing, China",211.156.195
202.116.48.68,0.5,4538.0,China Education and Research Network Center,202.116.48
183.61.120.16,0.5,4134.0,Chinanet,183.61.120
183.61.120.17,0.5,4134.0,Chinanet,183.61.120
202.108.0.49,0.5,4808.0,China Unicom Beijing Province Network,202.108.0
49.7.36.230,0.5,23724.0,"IDC, China Telecommunications Corporation",49.7.36
58.33.90.254,0.5,4812.0,China Telecom Group,58.33.90
202.116.65.217,0.5,4538.0,China Education and Research Network Center,202.116.65
202.114.120.1,0.5,4538.0,China Education and Research Network Center,202.114.120
115.27.240.216,0.5,4538.0,China Education and Research Network Center,115.27.240
219.229.81.200,0.5,4538.0,China Education and Research Network Center,219.229.81
202.120.92.71,0.5,4538.0,China Education and Research Network Center,202.120.92
47.105.145.100,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.105.145
220.181.128.143,0.5,23724.0,"IDC, China Telecommunications Corporation",220.181.128
220.181.128.159,0.5,23724.0,"IDC, China Telecommunications Corporation",220.181.128
202.116.64.123,0.5,4538.0,China Education and Research Network Center,202.116.64
104.244.43.57,0.5,54113.0,FASTLY,104.244.43
98.159.108.61,0.5,asn,cop,98.159.108
103.200.30.143,0.5,138968.0,rainbow network limited,103.200.30
199.59.150.13,0.5,13414.0,TWITTER,199.59.150
98.159.108.57,0.5,asn,cop,98.159.108
108.160.167.158,0.5,19679.0,DROPBOX,108.160.167
108.160.169.171,0.5,19679.0,DROPBOX,108.160.169
108.160.165.8,0.5,19679.0,DROPBOX,108.160.165
199.59.148.97,0.5,13414.0,TWITTER,199.59.148
67.228.235.93,0.5,36351.0,SOFTLAYER,67.228.235
128.242.245.253,0.5,2914.0,NTT-LTD-2914,128.242.245
93.179.102.140,0.5,25820.0,IT7NET,93.179.102
108.160.165.211,0.5,19679.0,DROPBOX,108.160.165
69.197.153.180,0.5,32097.0,WII,69.197.153
218.77.183.3,0.5,4134.0,Chinanet,218.77.183
99.84.178.177,0.5,16509.0,AMAZON-02,99.84.178
99.84.178.165,0.5,16509.0,AMAZON-02,99.84.178
99.84.178.20,0.5,16509.0,AMAZON-02,99.84.178
99.84.178.72,0.5,16509.0,AMAZON-02,99.84.178
182.107.81.14,0.5,4134.0,Chinanet,182.107.81
114.112.216.125,0.5,4837.0,CHINA UNICOM China169 Backbone,114.112.216
59.83.217.122,0.5,4837.0,CHINA UNICOM China169 Backbone,59.83.217
175.6.13.159,0.5,63835.0,"No.293,Wanbao Avenue",175.6.13
122.188.38.160,0.5,4837.0,CHINA UNICOM China169 Backbone,122.188.38
182.40.24.228,0.5,58540.0,"Jinan,250000",182.40.24
13.226.120.28,0.5,16509.0,AMAZON-02,13.226.120
13.226.120.2,0.5,16509.0,AMAZON-02,13.226.120
13.226.120.125,0.5,16509.0,AMAZON-02,13.226.120
13.226.120.114,0.5,16509.0,AMAZON-02,13.226.120
210.34.85.104,0.5,4538.0,China Education and Research Network Center,210.34.85
100.118.90.248,0.5,asn,cop,100.118.90
100.118.90.249,0.5,asn,cop,100.118.90
100.118.90.250,0.5,asn,cop,100.118.90
100.118.90.253,0.5,asn,cop,100.118.90
100.118.90.244,0.5,asn,cop,100.118.90
100.118.90.247,0.5,asn,cop,100.118.90
100.118.90.246,0.5,asn,cop,100.118.90
100.118.90.252,0.5,asn,cop,100.118.90
106.14.228.107,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",106.14.228
47.106.53.48,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.106.53
59.110.185.222,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",59.110.185
47.92.18.31,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.92.18
47.110.178.72,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.110.178
47.110.178.65,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.110.178
106.15.149.219,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",106.15.149
106.15.149.70,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",106.15.149
47.100.134.67,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.100.134
47.102.0.154,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",47.102.0
106.15.149.128,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",106.15.149
106.15.253.211,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",106.15.253
106.15.253.196,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",106.15.253
106.15.253.172,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",106.15.253
199.34.228.53,0.5,27647.0,WEEBLY,199.34.228
199.34.228.54,0.5,27647.0,WEEBLY,199.34.228
60.191.221.175,0.5,136190.0,"JINHUA, ZHEJIANG Province, P.R.China.",60.191.221
210.44.16.36,0.5,4538.0,China Education and Research Network Center,210.44.16
42.186.120.205,0.5,45062.0,NetEase Building No.16 Ke Yun Road,42.186.120
45.253.145.73,0.5,45062.0,NetEase Building No.16 Ke Yun Road,45.253.145
45.253.145.76,0.5,45062.0,NetEase Building No.16 Ke Yun Road,45.253.145
31.13.84.34,0.5,32934.0,FACEBOOK,31.13.84
103.80.134.47,0.5,3786.0,LG DACOM Corporation,103.80.134
218.3.94.83,0.5,4134.0,Chinanet,218.3.94
65.8.245.111,0.5,16509.0,AMAZON-02,65.8.245
65.8.245.53,0.5,16509.0,AMAZON-02,65.8.245
65.8.245.63,0.5,16509.0,AMAZON-02,65.8.245
65.8.245.219,0.5,16509.0,AMAZON-02,65.8.245
210.44.128.102,0.5,4538.0,China Education and Research Network Center,210.44.128
127.64.0.4,0.5,asn,cop,127.64.0
127.64.0.128,0.5,asn,cop,127.64.0
103.37.152.55,0.5,4808.0,China Unicom Beijing Province Network,103.37.152
101.236.69.21,0.5,4808.0,China Unicom Beijing Province Network,101.236.69
59.110.117.5,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",59.110.117
123.124.147.252,0.5,4808.0,China Unicom Beijing Province Network,123.124.147
210.56.51.192,0.5,64050.0,BGPNET Global ASN,210.56.51
202.53.137.209,0.5,136800.0,MOACK.Co.LTD,202.53.137
159.226.242.50,0.5,7497.0,Computer Network Information Center of Chinese Academy of Sciences CNIC-CAS,159.226.242
199.59.243.225,0.5,16509.0,AMAZON-02,199.59.243
113.55.13.95,0.5,4538.0,China Education and Research Network Center,113.55.13
39.156.165.121,0.5,9808.0,"China Mobile Communications Group Co., Ltd.",39.156.165
39.156.165.120,0.5,9808.0,"China Mobile Communications Group Co., Ltd.",39.156.165
39.156.165.106,0.5,9808.0,"China Mobile Communications Group Co., Ltd.",39.156.165
39.156.165.107,0.5,9808.0,"China Mobile Communications Group Co., Ltd.",39.156.165
120.77.167.213,0.5,37963.0,"Hangzhou Alibaba Advertising Co.,Ltd.",120.77.167
134.157.10.1,0.5,1307.0,Renater,134.157.10
147.92.184.81,0.5,38631.0,LINE Corporation,147.92.184
210.42.108.5,0.5,4538.0,China Education and Research Network Center,210.42.108
121.194.8.131,0.5,4538.0,China Education and Research Network Center,121.194.8
45.253.170.223,0.5,45062.0,NetEase Building No.16 Ke Yun Road,45.253.170
